Month,Sex,Client Group,NSW,Vic,Qld,WA,SA,Tas,ACT,NT,National
FEB23,Total,Number of clients with problematic drug or alcohol issues,1711.0,2833.0,870.0,860.0,452.0,230.0,227.0,195.0,7372.0
FEB23,Total,Number of clients financially assisted with payments for short term/emergency accommodation,187.0,1945.0,776.0,78.0,100.0,59.0,55.0,29.0,3228.0
FEB23,Total,Number of nights in short-term/emergency accommodation,45228.0,52911.0,94839.0,21220.0,7211.0,9381.0,8237.0,4807.0,243834.0
FEB23,Total,Number of clients accommodated in short-term/emergency accommodation,2334.0,3881.0,4362.0,1711.0,459.0,552.0,334.0,628.0,14250.0
FEB23,Total,Number of clients who are homeless,11655.0,14529.0,8928.0,3268.0,3364.0,1614.0,977.0,1411.0,45625.0
FEB23,Total,Number of clients who are at risk of homelessness,11451.0,15979.0,6459.0,3650.0,3498.0,931.0,898.0,1309.0,44112.0
JAN23,Female,Number of Indigenous clients,4547.0,2596.0,3378.0,2086.0,1096.0,251.0,226.0,1710.0,15847.0
JAN23,Female,Number of clients who have experienced family and domestic violence,5914.0,9434.0,3141.0,2553.0,1312.0,434.0,558.0,967.0,24255.0
JAN23,Female,Number of clients with a current mental health issue,5055.0,5723.0,2343.0,1234.0,1172.0,704.0,459.0,180.0,16855.0
JAN23,Female,Number of clients with problematic drug or alcohol issues,811.0,1221.0,447.0,430.0,193.0,91.0,115.0,97.0,3403.0
JAN23,Female,Number of clients financially assisted with payments for short term/emergency accommodation,121.0,1053.0,453.0,67.0,64.0,42.0,26.0,29.0,1852.0
JAN23,Female,Number of nights in short-term/emergency accommodation,27854.0,33946.0,58478.0,14124.0,4726.0,5648.0,5892.0,3807.0,154475.0
JAN23,Female,Number of clients accommodated in short-term/emergency accommodation,1350.0,2120.0,2540.0,1002.0,278.0,300.0,235.0,543.0,8359.0
JAN23,Female,Number of clients who are homeless,6532.0,7711.0,4926.0,1881.0,1843.0,924.0,614.0,811.0,25166.0
JAN23,Female,Number of clients who are at risk of homelessness,6815.0,9650.0,4041.0,2479.0,2218.0,519.0,517.0,955.0,27148.0
JAN23,Male,Number of Indigenous clients,2929.0,1582.0,2024.0,948.0,656.0,149.0,146.0,812.0,9224.0
JAN23,Male,Number of clients who have experienced family and domestic violence,2031.0,3195.0,1132.0,679.0,306.0,129.0,204.0,223.0,7892.0
JAN23,Male,Number of clients with a current mental health issue,2768.0,3933.0,1373.0,517.0,666.0,490.0,295.0,124.0,10150.0
JAN23,Male,Number of clients with problematic drug or alcohol issues,788.0,1613.0,429.0,318.0,258.0,139.0,106.0,87.0,3737.0
JAN23,Male,Number of clients financially assisted with payments for short term/emergency accommodation,72.0,902.0,163.0,2.0,18.0,23.0,5.0,0.0,1184.0
JAN23,Male,Number of nights in short-term/emergency accommodation,19563.0,24692.0,44068.0,9730.0,2849.0,4733.0,2534.0,2123.0,110292.0
JAN23,Male,Number of clients accommodated in short-term/emergency accommodation,976.0,1892.0,1905.0,584.0,152.0,260.0,112.0,170.0,6043.0
JAN23,Male,Number of clients who are homeless,4941.0,6462.0,3736.0,1298.0,1386.0,661.0,402.0,656.0,19482.0
JAN23,Male,Number of clients who are at risk of homelessness,3874.0,5861.0,2300.0,899.0,1236.0,426.0,394.0,336.0,15301.0
JAN23,Total,Number of Indigenous clients,7476.0,4178.0,5402.0,3034.0,1752.0,400.0,372.0,2522.0,25071.0
JAN23,Total,Number of clients who have experienced family and domestic violence,7945.0,12629.0,4273.0,3232.0,1618.0,563.0,762.0,1190.0,32147.0
JAN23,Total,Number of clients with a current mental health issue,7823.0,9656.0,3716.0,1751.0,1838.0,1194.0,754.0,304.0,27005.0
JAN23,Total,Number of clients with problematic drug or alcohol issues,1599.0,2834.0,876.0,748.0,451.0,230.0,221.0,184.0,7140.0
JAN23,Total,Number of clients financially assisted with payments for short term/emergency accommodation,193.0,1955.0,616.0,69.0,82.0,65.0,31.0,29.0,3036.0
JAN23,Total,Number of nights in short-term/emergency accommodation,47417.0,58638.0,102546.0,23854.0,7575.0,10381.0,8426.0,5930.0,264767.0
JAN23,Total,Number of clients accommodated in short-term/emergency accommodation,2326.0,4012.0,4445.0,1586.0,430.0,560.0,347.0,713.0,14402.0
JAN23,Total,Number of clients who are homeless,11473.0,14173.0,8662.0,3179.0,3229.0,1585.0,1016.0,1467.0,44648.0
JAN23,Total,Number of clients who are at risk of homelessness,10689.0,15511.0,6341.0,3378.0,3454.0,945.0,911.0,1291.0,42449.0
DEC22,Female,Number of Indigenous clients,4454.0,2517.0,3087.0,2115.0,1055.0,261.0,224.0,1700.0,15373.0
DEC22,Female,Number of clients who have experienced family and domestic violence,5651.0,9371.0,2979.0,2516.0,1191.0,435.0,550.0,951.0,23612.0
DEC22,Female,Number of clients with a current mental health issue,4998.0,5655.0,2199.0,1229.0,1142.0,732.0,445.0,195.0,16572.0
DEC22,Female,Number of clients with problematic drug or alcohol issues,768.0,1215.0,418.0,430.0,193.0,92.0,108.0,85.0,3304.0
DEC22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,125.0,999.0,366.0,49.0,61.0,57.0,22.0,30.0,1707.0
DEC22,Female,Number of nights in short-term/emergency accommodation,27757.0,32017.0,56948.0,13157.0,4601.0,5763.0,5920.0,3571.0,149734.0
DEC22,Female,Number of clients accommodated in short-term/emergency accommodation,1285.0,2008.0,2456.0,1098.0,269.0,297.0,209.0,493.0,8110.0
DEC22,Female,Number of clients who are homeless,6275.0,7645.0,4651.0,1841.0,1761.0,939.0,606.0,785.0,24435.0
DEC22,Female,Number of clients who are at risk of homelessness,6845.0,9601.0,3712.0,2552.0,2105.0,563.0,498.0,997.0,26836.0
DEC22,Male,Number of Indigenous clients,2812.0,1568.0,1902.0,959.0,640.0,145.0,147.0,787.0,8939.0
DEC22,Male,Number of clients who have experienced family and domestic violence,1919.0,3082.0,1056.0,636.0,330.0,122.0,205.0,194.0,7538.0
DEC22,Male,Number of clients with a current mental health issue,2740.0,3815.0,1300.0,517.0,648.0,504.0,288.0,126.0,9923.0
DEC22,Male,Number of clients with problematic drug or alcohol issues,779.0,1603.0,413.0,298.0,258.0,143.0,102.0,93.0,3688.0
DEC22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,53.0,825.0,140.0,5.0,16.0,20.0,4.0,2.0,1065.0
DEC22,Male,Number of nights in short-term/emergency accommodation,18723.0,24458.0,43418.0,8992.0,2775.0,4586.0,2836.0,2163.0,107951.0
DEC22,Male,Number of clients accommodated in short-term/emergency accommodation,932.0,1796.0,1819.0,603.0,148.0,249.0,112.0,158.0,5811.0
DEC22,Male,Number of clients who are homeless,4727.0,6374.0,3514.0,1267.0,1374.0,667.0,407.0,630.0,18923.0
DEC22,Male,Number of clients who are at risk of homelessness,3847.0,5775.0,2113.0,923.0,1248.0,449.0,395.0,328.0,15056.0
DEC22,Total,Number of Indigenous clients,7266.0,4085.0,4989.0,3074.0,1695.0,406.0,371.0,2487.0,24312.0
DEC22,Total,Number of clients who have experienced family and domestic violence,7570.0,12453.0,4035.0,3152.0,1521.0,557.0,755.0,1145.0,31150.0
DEC22,Total,Number of clients with a current mental health issue,7738.0,9470.0,3499.0,1746.0,1790.0,1236.0,733.0,321.0,26495.0
DEC22,Total,Number of clients with problematic drug or alcohol issues,1547.0,2818.0,831.0,728.0,451.0,235.0,210.0,178.0,6992.0
DEC22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,178.0,1824.0,506.0,54.0,77.0,77.0,26.0,32.0,2772.0
DEC22,Total,Number of nights in short-term/emergency accommodation,46480.0,56475.0,100366.0,22149.0,7376.0,10349.0,8756.0,5734.0,257685.0
DEC22,Total,Number of clients accommodated in short-term/emergency accommodation,2217.0,3804.0,4275.0,1701.0,417.0,546.0,321.0,651.0,13921.0
DEC22,Total,Number of clients who are homeless,11002.0,14019.0,8165.0,3108.0,3135.0,1606.0,1013.0,1415.0,43358.0
DEC22,Total,Number of clients who are at risk of homelessness,10692.0,15376.0,5825.0,3475.0,3353.0,1012.0,893.0,1325.0,41892.0
NOV22,Female,Number of Indigenous clients,4789.0,2596.0,3242.0,2128.0,1056.0,285.0,233.0,1710.0,15994.0
NOV22,Female,Number of clients who have experienced family and domestic violence,5960.0,9726.0,3071.0,2458.0,1225.0,481.0,571.0,960.0,24405.0
NOV22,Female,Number of clients with a current mental health issue,5307.0,5994.0,2239.0,1280.0,1162.0,778.0,459.0,191.0,17387.0
NOV22,Female,Number of clients with problematic drug or alcohol issues,813.0,1268.0,444.0,437.0,192.0,109.0,119.0,84.0,3462.0
NOV22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,132.0,1056.0,372.0,61.0,52.0,70.0,21.0,36.0,1800.0
NOV22,Female,Number of nights in short-term/emergency accommodation,27500.0,32958.0,54360.0,12859.0,4996.0,6071.0,5915.0,3743.0,148402.0
NOV22,Female,Number of clients accommodated in short-term/emergency accommodation,1377.0,2130.0,2400.0,1083.0,269.0,318.0,214.0,519.0,8306.0
NOV22,Female,Number of clients who are homeless,6565.0,7817.0,4777.0,1844.0,1784.0,1019.0,643.0,809.0,25205.0
NOV22,Female,Number of clients who are at risk of homelessness,7173.0,10031.0,3868.0,2554.0,2166.0,569.0,497.0,1009.0,27818.0
NOV22,Male,Number of Indigenous clients,2944.0,1584.0,1999.0,1069.0,650.0,162.0,157.0,825.0,9368.0
NOV22,Male,Number of clients who have experienced family and domestic violence,2048.0,3194.0,1042.0,624.0,294.0,124.0,211.0,218.0,7751.0
NOV22,Male,Number of clients with a current mental health issue,2848.0,3934.0,1336.0,563.0,689.0,540.0,309.0,125.0,10327.0
NOV22,Male,Number of clients with problematic drug or alcohol issues,804.0,1606.0,439.0,315.0,281.0,153.0,107.0,102.0,3807.0
NOV22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,74.0,955.0,147.0,7.0,17.0,20.0,5.0,1.0,1225.0
NOV22,Male,Number of nights in short-term/emergency accommodation,18633.0,23944.0,40870.0,8672.0,3065.0,4678.0,2790.0,2171.0,104823.0
NOV22,Male,Number of clients accommodated in short-term/emergency accommodation,998.0,1893.0,1766.0,644.0,150.0,247.0,117.0,178.0,5987.0
NOV22,Male,Number of clients who are homeless,4911.0,6475.0,3659.0,1376.0,1338.0,714.0,442.0,631.0,19494.0
NOV22,Male,Number of clients who are at risk of homelessness,3998.0,6089.0,2208.0,1020.0,1271.0,464.0,396.0,361.0,15790.0
NOV22,Total,Number of Indigenous clients,7733.0,4180.0,5241.0,3197.0,1706.0,447.0,390.0,2535.0,25362.0
NOV22,Total,Number of clients who have experienced family and domestic violence,8008.0,12920.0,4113.0,3082.0,1519.0,605.0,782.0,1178.0,32156.0
NOV22,Total,Number of clients with a current mental health issue,8155.0,9928.0,3575.0,1843.0,1851.0,1318.0,768.0,316.0,27714.0
NOV22,Total,Number of clients with problematic drug or alcohol issues,1617.0,2874.0,883.0,752.0,473.0,262.0,226.0,186.0,7269.0
NOV22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,206.0,2011.0,519.0,68.0,69.0,90.0,26.0,37.0,3025.0
NOV22,Total,Number of nights in short-term/emergency accommodation,46133.0,56902.0,95230.0,21531.0,8061.0,10749.0,8705.0,5914.0,253225.0
NOV22,Total,Number of clients accommodated in short-term/emergency accommodation,2375.0,4023.0,4166.0,1727.0,419.0,565.0,331.0,697.0,14293.0
NOV22,Total,Number of clients who are homeless,11476.0,14292.0,8436.0,3220.0,3122.0,1733.0,1085.0,1440.0,44699.0
NOV22,Total,Number of clients who are at risk of homelessness,11171.0,16120.0,6076.0,3574.0,3437.0,1033.0,893.0,1370.0,43608.0
OCT22,Female,Number of Indigenous clients,4589.0,2635.0,3184.0,2121.0,1069.0,282.0,210.0,1628.0,15680.0
OCT22,Female,Number of clients who have experienced family and domestic violence,5913.0,9808.0,2960.0,2395.0,1258.0,443.0,543.0,897.0,24177.0
OCT22,Female,Number of clients with a current mental health issue,5275.0,5956.0,2157.0,1222.0,1176.0,754.0,447.0,180.0,17141.0
OCT22,Female,Number of clients with problematic drug or alcohol issues,763.0,1272.0,425.0,418.0,187.0,98.0,115.0,77.0,3350.0
OCT22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,131.0,1066.0,391.0,71.0,42.0,74.0,21.0,33.0,1829.0
OCT22,Female,Number of nights in short-term/emergency accommodation,27866.0,33880.0,52662.0,12486.0,4767.0,6317.0,6062.0,3999.0,148039.0
OCT22,Female,Number of clients accommodated in short-term/emergency accommodation,1316.0,2154.0,2286.0,1089.0,242.0,327.0,206.0,488.0,8100.0
OCT22,Female,Number of clients who are homeless,6496.0,7785.0,4718.0,1904.0,1754.0,1024.0,628.0,790.0,25051.0
OCT22,Female,Number of clients who are at risk of homelessness,6976.0,9859.0,3794.0,2391.0,2254.0,544.0,470.0,944.0,27172.0
OCT22,Male,Number of Indigenous clients,2842.0,1596.0,1936.0,1068.0,659.0,169.0,157.0,765.0,9174.0
OCT22,Male,Number of clients who have experienced family and domestic violence,2003.0,3200.0,1007.0,627.0,294.0,121.0,205.0,188.0,7635.0
OCT22,Male,Number of clients with a current mental health issue,2740.0,3853.0,1287.0,539.0,680.0,541.0,301.0,122.0,10046.0
OCT22,Male,Number of clients with problematic drug or alcohol issues,803.0,1556.0,414.0,314.0,278.0,167.0,112.0,96.0,3739.0
OCT22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,50.0,889.0,129.0,10.0,14.0,23.0,5.0,2.0,1121.0
OCT22,Male,Number of nights in short-term/emergency accommodation,19017.0,25428.0,40545.0,9147.0,2848.0,4903.0,3008.0,2418.0,107314.0
OCT22,Male,Number of clients accommodated in short-term/emergency accommodation,963.0,1908.0,1693.0,684.0,139.0,268.0,125.0,163.0,5939.0
OCT22,Male,Number of clients who are homeless,4696.0,6425.0,3608.0,1341.0,1305.0,732.0,441.0,612.0,19114.0
OCT22,Male,Number of clients who are at risk of homelessness,3999.0,6019.0,2165.0,985.0,1314.0,475.0,388.0,309.0,15626.0
OCT22,Total,Number of Indigenous clients,7431.0,4231.0,5120.0,3189.0,1728.0,451.0,367.0,2393.0,24854.0
OCT22,Total,Number of clients who have experienced family and domestic violence,7916.0,13008.0,3967.0,3022.0,1552.0,564.0,748.0,1085.0,31812.0
OCT22,Total,Number of clients with a current mental health issue,8015.0,9809.0,3444.0,1761.0,1856.0,1295.0,748.0,302.0,27187.0
OCT22,Total,Number of clients with problematic drug or alcohol issues,1566.0,2828.0,839.0,732.0,465.0,265.0,227.0,173.0,7089.0
OCT22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,181.0,1955.0,520.0,81.0,56.0,97.0,26.0,35.0,2950.0
OCT22,Total,Number of nights in short-term/emergency accommodation,46883.0,59308.0,93207.0,21633.0,7615.0,11220.0,9070.0,6417.0,255353.0
OCT22,Total,Number of clients accommodated in short-term/emergency accommodation,2279.0,4062.0,3979.0,1773.0,381.0,595.0,331.0,651.0,14039.0
OCT22,Total,Number of clients who are homeless,11192.0,14210.0,8326.0,3245.0,3059.0,1756.0,1069.0,1402.0,44165.0
OCT22,Total,Number of clients who are at risk of homelessness,10975.0,15878.0,5959.0,3376.0,3568.0,1019.0,858.0,1253.0,42798.0
SEP22,Female,Number of Indigenous clients,4564.0,2622.0,3067.0,2085.0,1084.0,277.0,211.0,1614.0,15484.0
SEP22,Female,Number of clients who have experienced family and domestic violence,5960.0,10130.0,2889.0,2350.0,1233.0,421.0,526.0,880.0,24355.0
SEP22,Female,Number of clients with a current mental health issue,5325.0,5977.0,2198.0,1224.0,1200.0,778.0,443.0,181.0,17307.0
SEP22,Female,Number of clients with problematic drug or alcohol issues,811.0,1284.0,420.0,411.0,200.0,107.0,120.0,91.0,3441.0
SEP22,Female,Number of clients financially assisted with payments for short term/emergency accommodation,132.0,1069.0,342.0,63.0,56.0,75.0,29.0,24.0,1788.0
SEP22,Female,Number of nights in short-term/emergency accommodation,25661.0,32936.0,50118.0,11756.0,4736.0,5919.0,6026.0,3811.0,140963.0
SEP22,Female,Number of clients accommodated in short-term/emergency accommodation,1244.0,2067.0,2204.0,1057.0,260.0,318.0,221.0,451.0,7816.0
SEP22,Female,Number of clients who are homeless,6480.0,7708.0,4502.0,1816.0,1809.0,1036.0,652.0,731.0,24683.0
SEP22,Female,Number of clients who are at risk of homelessness,7160.0,9707.0,3779.0,2343.0,2268.0,526.0,448.0,1006.0,27187.0
SEP22,Male,Number of Indigenous clients,2774.0,1639.0,1958.0,1057.0,642.0,170.0,163.0,753.0,9138.0
SEP22,Male,Number of clients who have experienced family and domestic violence,2009.0,3191.0,987.0,615.0,314.0,127.0,197.0,221.0,7657.0
SEP22,Male,Number of clients with a current mental health issue,2698.0,3878.0,1277.0,549.0,711.0,548.0,304.0,126.0,10073.0
SEP22,Male,Number of clients with problematic drug or alcohol issues,808.0,1620.0,431.0,331.0,297.0,159.0,114.0,94.0,3854.0
SEP22,Male,Number of clients financially assisted with payments for short term/emergency accommodation,63.0,919.0,133.0,11.0,13.0,26.0,12.0,1.0,1178.0
SEP22,Male,Number of nights in short-term/emergency accommodation,17851.0,24623.0,37888.0,9463.0,2728.0,4956.0,3029.0,2372.0,102910.0
SEP22,Male,Number of clients accommodated in short-term/emergency accommodation,912.0,1861.0,1705.0,722.0,152.0,283.0,129.0,169.0,5925.0
SEP22,Male,Number of clients who are homeless,4684.0,6375.0,3582.0,1350.0,1371.0,784.0,447.0,573.0,19131.0
SEP22,Male,Number of clients who are at risk of homelessness,4023.0,5957.0,2154.0,987.0,1322.0,429.0,390.0,354.0,15593.0
SEP22,Total,Number of Indigenous clients,7338.0,4261.0,5025.0,3142.0,1726.0,447.0,374.0,2367.0,24622.0
SEP22,Total,Number of clients who have experienced family and domestic violence,7969.0,13321.0,3876.0,2965.0,1547.0,548.0,723.0,1101.0,32012.0
SEP22,Total,Number of clients with a current mental health issue,8023.0,9855.0,3475.0,1773.0,1911.0,1326.0,747.0,307.0,27380.0
SEP22,Total,Number of clients with problematic drug or alcohol issues,1619.0,2904.0,851.0,742.0,497.0,266.0,234.0,185.0,7295.0
SEP22,Total,Number of clients financially assisted with payments for short term/emergency accommodation,195.0,1988.0,475.0,74.0,69.0,101.0,41.0,25.0,2966.0
SEP22,Total,Number of nights in short-term/emergency accommodation,43512.0,57559.0,88006.0,21219.0,7464.0,10875.0,9055.0,6183.0,243873.0
SEP22,Total,Number of clients accommodated in short-term/emergency accommodation,2156.0,3928.0,3909.0,1779.0,412.0,601.0,350.0,620.0,13741.0
SEP22,Total,Number of clients who are homeless,11164.0,14083.0,8084.0,3166.0,3180.0,1820.0,1099.0,1304.0,43814.0
