MONTH,GROUP,REASON FOR SEEKING ASSISTANCE,DATE,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL
Aug17,Other,Disengagement with school or other education and training,2017-08-31,677.0,510.0,94.0,121.0,258.0,18.0,27.0,106.0,1811.0
Aug17,Other,Itinerant,2017-08-31,711.0,844.0,484.0,77.0,346.0,181.0,11.0,56.0,2708.0
Aug17,Other,Lack of family and/or community support,2017-08-31,4544.0,4210.0,2299.0,1050.0,519.0,540.0,398.0,427.0,13976.0
Aug17,Other,Other,2017-08-31,7186.0,8741.0,3599.0,1815.0,1555.0,848.0,676.0,1084.0,25484.0
Aug17,Other,Other (not elsewhere classified),2017-08-31,1669.0,3324.0,1024.0,613.0,257.0,133.0,155.0,562.0,7737.0
Aug17,Other,Transition from custodial arrangements,2017-08-31,637.0,896.0,155.0,84.0,247.0,63.0,55.0,83.0,2219.0
Aug17,Other,Transition from foster care and child safety residential placements,2017-08-31,125.0,169.0,82.0,40.0,18.0,22.0,6.0,40.0,502.0
Aug17,Other,Transition from other care arrangements,2017-08-31,259.0,238.0,86.0,85.0,97.0,43.0,41.0,33.0,882.0
Aug17,Other,Unable to return home due to environmental reasons,2017-08-31,552.0,424.0,206.0,150.0,117.0,36.0,59.0,29.0,1572.0
Aug17,Total,Total clients,2017-08-31,22123.0,31526.0,11005.0,5988.0,6365.0,2296.0,1653.0,2957.0,83704.0
Aug18,Accommodation,Accommodation,2018-08-31,12829.0,16548.0,7268.0,2385.0,3897.0,1719.0,992.0,1597.0,47141.0
Aug18,Accommodation,Housing crisis (e.g. eviction),2018-08-31,8739.0,11447.0,4613.0,1374.0,2222.0,1124.0,615.0,743.0,30836.0
Aug18,Accommodation,Inadequate or inappropriate dwelling conditions,2018-08-31,4799.0,7618.0,3526.0,1179.0,1554.0,853.0,468.0,1004.0,20967.0
Aug18,Accommodation,Previous accommodation ended,2018-08-31,3643.0,4391.0,1936.0,801.0,435.0,735.0,360.0,228.0,12520.0
Aug18,Financial,Employment difficulties,2018-08-31,1108.0,1340.0,613.0,285.0,136.0,73.0,86.0,110.0,3751.0
Aug18,Financial,Financial,2018-08-31,11026.0,14825.0,6445.0,2596.0,1537.0,1093.0,830.0,987.0,39284.0
Aug18,Financial,Financial difficulties,2018-08-31,8097.0,12053.0,5001.0,2014.0,967.0,765.0,609.0,724.0,30196.0
Aug18,Financial,Housing affordability stress,2018-08-31,6309.0,8341.0,4021.0,1195.0,447.0,772.0,546.0,474.0,22092.0
Aug18,Financial,Problematic gambling,2018-08-31,100.0,81.0,31.0,12.0,14.0,5.0,8.0,9.0,259.0
Aug18,Financial,Unemployment,2018-08-31,2572.0,2681.0,1431.0,688.0,535.0,203.0,176.0,185.0,8468.0
Aug18,Health,Health,2018-08-31,6103.0,7127.0,2647.0,1451.0,1568.0,873.0,507.0,486.0,20739.0
Aug18,Health,Medical issues,2018-08-31,1924.0,2514.0,1073.0,433.0,514.0,336.0,156.0,191.0,7134.0
Aug18,Health,Mental health issues,2018-08-31,4396.0,5149.0,1728.0,853.0,1083.0,651.0,395.0,154.0,14392.0
Aug18,Health,Problematic alcohol use,2018-08-31,799.0,625.0,354.0,241.0,199.0,86.0,48.0,170.0,2520.0
Aug18,Health,Problematic drug or substance use,2018-08-31,1618.0,1902.0,520.0,510.0,374.0,149.0,120.0,98.0,5289.0
Aug18,Interpersonal,Family and domestic violence,2018-08-31,7552.0,12724.0,2919.0,2650.0,1860.0,400.0,512.0,1034.0,29599.0
Aug18,Interpersonal,Interpersonal relationships,2018-08-31,11607.0,16544.0,4782.0,3653.0,2502.0,1013.0,866.0,1261.0,42157.0
Aug18,Interpersonal,Non-family violence,2018-08-31,481.0,800.0,163.0,156.0,54.0,77.0,61.0,42.0,1834.0
Aug18,Interpersonal,Relationship/family breakdown,2018-08-31,6171.0,5675.0,2313.0,1569.0,594.0,604.0,632.0,329.0,17874.0
Aug18,Interpersonal,Sexual abuse,2018-08-31,401.0,508.0,154.0,171.0,56.0,23.0,29.0,29.0,1370.0
Aug18,Interpersonal,Time out from family/other situation,2018-08-31,2150.0,2026.0,1050.0,806.0,205.0,393.0,220.0,257.0,7104.0
Aug18,Not stated,Not stated,2018-08-31,247.0,186.0,7.0,104.0,0.0,6.0,5.0,17.0,569.0
Aug18,Other,Discrimination including racial discrimination,2018-08-31,150.0,157.0,53.0,24.0,58.0,5.0,9.0,4.0,460.0
Aug18,Other,Disengagement with school or other education and training,2018-08-31,667.0,535.0,131.0,151.0,274.0,18.0,30.0,72.0,1878.0
Aug18,Other,Itinerant,2018-08-31,639.0,999.0,316.0,121.0,377.0,185.0,8.0,137.0,2776.0
Aug18,Other,Lack of family and/or community support,2018-08-31,4911.0,5148.0,2717.0,1211.0,581.0,676.0,444.0,532.0,16210.0
Aug18,Other,Other,2018-08-31,7715.0,9197.0,4083.0,1894.0,1539.0,980.0,722.0,1124.0,27225.0
Aug18,Other,Other (not elsewhere classified),2018-08-31,1828.0,2488.0,1096.0,496.0,219.0,110.0,172.0,450.0,6857.0
Aug18,Other,Transition from custodial arrangements,2018-08-31,619.0,1283.0,179.0,92.0,180.0,89.0,48.0,77.0,2566.0
Aug18,Other,Transition from foster care and child safety residential placements,2018-08-31,95.0,188.0,75.0,33.0,12.0,19.0,14.0,28.0,464.0
Aug18,Other,Transition from other care arrangements,2018-08-31,251.0,271.0,101.0,76.0,62.0,51.0,38.0,24.0,874.0
Aug18,Other,Unable to return home due to environmental reasons,2018-08-31,562.0,466.0,184.0,178.0,134.0,49.0,64.0,20.0,1655.0
Aug18,Total,Total clients,2018-08-31,23859.0,32602.0,12068.0,6110.0,6242.0,2247.0,1642.0,3199.0,87760.0
Aug19,Accommodation,Accommodation,2019-08-31,12233.0,16114.0,7110.0,2552.0,4147.0,1852.0,1062.0,1331.0,46323.0
Aug19,Accommodation,Housing crisis (e.g. eviction),2019-08-31,7919.0,9992.0,4345.0,1422.0,2495.0,1073.0,620.0,688.0,28526.0
Aug19,Accommodation,Inadequate or inappropriate dwelling conditions,2019-08-31,4676.0,8385.0,3414.0,1195.0,1481.0,933.0,499.0,741.0,21299.0
Aug19,Accommodation,Previous accommodation ended,2019-08-31,3564.0,4566.0,1975.0,795.0,467.0,835.0,378.0,194.0,12764.0
Aug19,Financial,Employment difficulties,2019-08-31,1330.0,1566.0,517.0,244.0,152.0,87.0,124.0,150.0,4170.0
Aug19,Financial,Financial,2019-08-31,10986.0,15381.0,6259.0,2652.0,1534.0,1378.0,911.0,862.0,39917.0
Aug19,Financial,Financial difficulties,2019-08-31,7954.0,12114.0,4872.0,2002.0,988.0,990.0,650.0,584.0,30130.0
Aug19,Financial,Housing affordability stress,2019-08-31,6439.0,9182.0,3817.0,1379.0,478.0,1001.0,608.0,463.0,23353.0
Aug19,Financial,Problematic gambling,2019-08-31,108.0,55.0,40.0,9.0,25.0,4.0,2.0,8.0,251.0
Aug19,Financial,Unemployment,2019-08-31,2644.0,3283.0,1399.0,779.0,486.0,233.0,231.0,221.0,9270.0
Aug19,Health,Health,2019-08-31,5908.0,7674.0,2557.0,1573.0,1571.0,982.0,507.0,433.0,21180.0
Aug19,Health,Medical issues,2019-08-31,1709.0,2705.0,1011.0,555.0,495.0,352.0,174.0,170.0,7166.0
Aug19,Health,Mental health issues,2019-08-31,4433.0,5624.0,1673.0,923.0,1131.0,761.0,381.0,139.0,15054.0
Aug19,Health,Problematic alcohol use,2019-08-31,666.0,620.0,281.0,238.0,160.0,85.0,50.0,152.0,2251.0
Aug19,Health,Problematic drug or substance use,2019-08-31,1590.0,2044.0,464.0,475.0,354.0,165.0,117.0,90.0,5294.0
Aug19,Interpersonal,Family and domestic violence,2019-08-31,7248.0,13929.0,3124.0,2782.0,1695.0,484.0,531.0,914.0,30658.0
Aug19,Interpersonal,Interpersonal relationships,2019-08-31,11226.0,17696.0,4949.0,3718.0,2310.0,1189.0,856.0,1291.0,43166.0
Aug19,Interpersonal,Non-family violence,2019-08-31,429.0,733.0,173.0,154.0,34.0,126.0,47.0,44.0,1736.0
Aug19,Interpersonal,Relationship/family breakdown,2019-08-31,5927.0,5674.0,2334.0,1504.0,590.0,701.0,619.0,310.0,17643.0
Aug19,Interpersonal,Sexual abuse,2019-08-31,402.0,555.0,157.0,201.0,54.0,38.0,45.0,40.0,1491.0
Aug19,Interpersonal,Time out from family/other situation,2019-08-31,2092.0,2250.0,1116.0,781.0,172.0,481.0,232.0,398.0,7520.0
Aug19,Not stated,Not stated,2019-08-31,552.0,149.0,16.0,26.0,0.0,7.0,6.0,161.0,911.0
Aug19,Other,Discrimination including racial discrimination,2019-08-31,167.0,164.0,36.0,27.0,61.0,6.0,24.0,0.0,485.0
Aug19,Other,Disengagement with school or other education and training,2019-08-31,673.0,555.0,121.0,97.0,238.0,27.0,25.0,46.0,1782.0
Aug19,Other,Itinerant,2019-08-31,694.0,1021.0,351.0,219.0,315.0,227.0,20.0,87.0,2932.0
Aug19,Other,Lack of family and/or community support,2019-08-31,4597.0,5326.0,2493.0,1446.0,594.0,881.0,508.0,465.0,16296.0
Aug19,Other,Other,2019-08-31,7263.0,9077.0,3977.0,2399.0,1463.0,1190.0,776.0,1127.0,27249.0
Aug19,Other,Other (not elsewhere classified),2019-08-31,1828.0,2096.0,1182.0,692.0,182.0,108.0,186.0,516.0,6790.0
Aug19,Other,Transition from custodial arrangements,2019-08-31,617.0,1244.0,178.0,113.0,216.0,91.0,57.0,78.0,2593.0
Aug19,Other,Transition from foster care and child safety residential placements,2019-08-31,75.0,171.0,54.0,49.0,13.0,8.0,6.0,33.0,408.0
Aug19,Other,Transition from other care arrangements,2019-08-31,236.0,295.0,90.0,76.0,58.0,58.0,29.0,27.0,869.0
Aug19,Other,Unable to return home due to environmental reasons,2019-08-31,568.0,453.0,182.0,186.0,113.0,74.0,68.0,38.0,1682.0
Aug19,Total,Total clients,2019-08-31,23402.0,33483.0,11968.0,6644.0,6321.0,2474.0,1682.0,3117.0,88894.0
Aug20,Accommodation,Accommodation,2020-08-31,11831.0,16597.0,7905.0,2493.0,4269.0,1699.0,1121.0,1314.0,47178.0
Aug20,Accommodation,Housing crisis (e.g. eviction),2020-08-31,7023.0,9993.0,4528.0,1222.0,2699.0,999.0,606.0,532.0,27589.0
Aug20,Accommodation,Inadequate or inappropriate dwelling conditions,2020-08-31,4988.0,9284.0,4137.0,1330.0,1517.0,861.0,632.0,828.0,23562.0
Aug20,Accommodation,Previous accommodation ended,2020-08-31,3294.0,5619.0,2427.0,817.0,493.0,763.0,431.0,228.0,14064.0
Aug20,Covid,Covid-19,2020-08-31,609.0,4210.0,895.0,161.0,18.0,9.0,112.0,55.0,6068.0
Aug20,Financial,Employment difficulties,2020-08-31,1356.0,1742.0,525.0,242.0,178.0,56.0,159.0,123.0,4381.0
Aug20,Financial,Financial,2020-08-31,10202.0,15331.0,6476.0,2462.0,1702.0,1128.0,1123.0,817.0,39224.0
Aug20,Financial,Financial difficulties,2020-08-31,6970.0,12056.0,4830.0,1758.0,1062.0,730.0,827.0,562.0,28785.0
Aug20,Financial,Housing affordability stress,2020-08-31,6260.0,9187.0,3907.0,1270.0,494.0,803.0,746.0,406.0,23069.0
Aug20,Financial,Problematic gambling,2020-08-31,87.0,51.0,25.0,9.0,11.0,4.0,6.0,13.0,206.0
Aug20,Financial,Unemployment,2020-08-31,2610.0,3796.0,1713.0,787.0,621.0,213.0,314.0,257.0,10309.0
Aug20,Health,Health,2020-08-31,5835.0,8044.0,2998.0,1677.0,1854.0,910.0,645.0,414.0,22359.0
Aug20,Health,Medical issues,2020-08-31,1706.0,2744.0,1159.0,527.0,563.0,311.0,220.0,171.0,7398.0
Aug20,Health,Mental health issues,2020-08-31,4497.0,5934.0,2001.0,1065.0,1337.0,732.0,473.0,126.0,16155.0
Aug20,Health,Problematic alcohol use,2020-08-31,639.0,667.0,338.0,295.0,204.0,76.0,74.0,141.0,2433.0
Aug20,Health,Problematic drug or substance use,2020-08-31,1400.0,2312.0,626.0,545.0,428.0,130.0,149.0,92.0,5681.0
Aug20,Interpersonal,Family and domestic violence,2020-08-31,7427.0,13858.0,3447.0,2487.0,1656.0,517.0,670.0,968.0,30986.0
Aug20,Interpersonal,Interpersonal relationships,2020-08-31,11248.0,17983.0,5551.0,3381.0,2350.0,1136.0,1041.0,1256.0,43894.0
Aug20,Interpersonal,Non-family violence,2020-08-31,444.0,849.0,245.0,163.0,30.0,109.0,76.0,43.0,1959.0
Aug20,Interpersonal,Relationship/family breakdown,2020-08-31,5649.0,6151.0,2787.0,1477.0,705.0,614.0,774.0,293.0,18444.0
Aug20,Interpersonal,Sexual abuse,2020-08-31,350.0,575.0,162.0,212.0,63.0,29.0,28.0,36.0,1455.0
Aug20,Interpersonal,Time out from family/other situation,2020-08-31,1959.0,2526.0,1327.0,745.0,115.0,410.0,259.0,293.0,7633.0
Aug20,Not stated,Not stated,2020-08-31,366.0,161.0,11.0,6.0,0.0,3.0,5.0,178.0,729.0
Aug20,Other,Discrimination including racial discrimination,2020-08-31,128.0,158.0,58.0,20.0,76.0,7.0,28.0,2.0,477.0
Aug20,Other,Disengagement with school or other education and training,2020-08-31,563.0,486.0,153.0,131.0,283.0,16.0,22.0,33.0,1687.0
Aug20,Other,Itinerant,2020-08-31,648.0,1522.0,321.0,214.0,520.0,179.0,16.0,140.0,3559.0
Aug20,Other,Lack of family and/or community support,2020-08-31,4383.0,5747.0,2896.0,1403.0,675.0,770.0,529.0,430.0,16829.0
Aug20,Other,Other,2020-08-31,6897.0,9505.0,4129.0,2318.0,1769.0,1076.0,813.0,1007.0,27501.0
Aug20,Other,Other (not elsewhere classified),2020-08-31,1400.0,1727.0,935.0,623.0,179.0,121.0,205.0,424.0,5611.0
Aug20,Other,Transition from custodial arrangements,2020-08-31,580.0,1311.0,163.0,120.0,230.0,78.0,47.0,45.0,2574.0
Aug20,Other,Transition from foster care and child safety residential placements,2020-08-31,79.0,194.0,56.0,39.0,9.0,13.0,9.0,21.0,420.0
Aug20,Other,Transition from other care arrangements,2020-08-31,237.0,336.0,101.0,86.0,47.0,39.0,36.0,23.0,905.0
Aug20,Other,Unable to return home due to environmental reasons,2020-08-31,452.0,575.0,206.0,131.0,143.0,63.0,89.0,30.0,1689.0
Aug20,Total,Total clients,2020-08-31,22662.0,32785.0,12550.0,6046.0,6485.0,2352.0,1870.0,2999.0,87623.0
Aug21,Accommodation,Accommodation,2021-08-31,13107.0,17226.0,8483.0,3003.0,4178.0,1923.0,1061.0,1280.0,50199.0
Aug21,Accommodation,Housing crisis (e.g. eviction),2021-08-31,8421.0,10727.0,5295.0,1602.0,2873.0,1080.0,638.0,499.0,31109.0
Aug21,Accommodation,Inadequate or inappropriate dwelling conditions,2021-08-31,5036.0,9187.0,4338.0,1602.0,1306.0,974.0,566.0,776.0,23764.0
Aug21,Accommodation,Previous accommodation ended,2021-08-31,3420.0,5232.0,2546.0,1005.0,347.0,801.0,424.0,262.0,14026.0
Aug21,Covid,Covid-19,2021-08-31,593.0,3006.0,293.0,138.0,110.0,3.0,61.0,10.0,4214.0
Aug21,Financial,Employment difficulties,2021-08-31,1167.0,1615.0,576.0,247.0,162.0,57.0,142.0,118.0,4084.0
Aug21,Financial,Financial,2021-08-31,10814.0,16575.0,7343.0,2830.0,1698.0,1353.0,1088.0,851.0,42512.0
Aug21,Financial,Financial difficulties,2021-08-31,7596.0,13075.0,5526.0,1959.0,814.0,861.0,769.0,528.0,31097.0
Aug21,Financial,Housing affordability stress,2021-08-31,6904.0,10207.0,4551.0,1642.0,683.0,1022.0,720.0,507.0,26225.0
Aug21,Financial,Problematic gambling,2021-08-31,72.0,51.0,43.0,9.0,16.0,4.0,11.0,11.0,217.0
Aug21,Financial,Unemployment,2021-08-31,2440.0,3701.0,1710.0,969.0,599.0,218.0,346.0,252.0,10230.0
Aug21,Health,Health,2021-08-31,6107.0,8193.0,3032.0,1790.0,1605.0,1048.0,658.0,389.0,22807.0
Aug21,Health,Medical issues,2021-08-31,1741.0,2811.0,1290.0,575.0,499.0,366.0,220.0,190.0,7690.0
Aug21,Health,Mental health issues,2021-08-31,4866.0,6247.0,2033.0,1093.0,1195.0,843.0,486.0,126.0,16876.0
Aug21,Health,Problematic alcohol use,2021-08-31,545.0,775.0,313.0,340.0,175.0,84.0,74.0,122.0,2427.0
Aug21,Health,Problematic drug or substance use,2021-08-31,1369.0,2383.0,546.0,505.0,353.0,143.0,165.0,59.0,5522.0
Aug21,Interpersonal,Family and domestic violence,2021-08-31,7880.0,14246.0,3704.0,2894.0,1431.0,555.0,673.0,1088.0,32428.0
Aug21,Interpersonal,Interpersonal relationships,2021-08-31,11595.0,18082.0,5697.0,3820.0,1988.0,1237.0,1012.0,1383.0,44757.0
Aug21,Interpersonal,Non-family violence,2021-08-31,397.0,721.0,223.0,127.0,24.0,97.0,65.0,55.0,1709.0
Aug21,Interpersonal,Relationship/family breakdown,2021-08-31,5604.0,5912.0,2583.0,1558.0,550.0,703.0,716.0,297.0,17908.0
Aug21,Interpersonal,Sexual abuse,2021-08-31,348.0,567.0,171.0,214.0,64.0,39.0,26.0,30.0,1459.0
Aug21,Interpersonal,Time out from family/other situation,2021-08-31,2124.0,2192.0,1351.0,710.0,74.0,427.0,217.0,264.0,7359.0
Aug21,Not stated,Not stated,2021-08-31,183.0,171.0,13.0,11.0,0.0,3.0,6.0,422.0,808.0
Aug21,Other,Discrimination including racial discrimination,2021-08-31,127.0,132.0,46.0,23.0,52.0,5.0,34.0,1.0,420.0
Aug21,Other,Disengagement with school or other education and training,2021-08-31,546.0,434.0,138.0,130.0,260.0,23.0,22.0,31.0,1584.0
Aug21,Other,Itinerant,2021-08-31,618.0,1124.0,357.0,239.0,327.0,183.0,21.0,67.0,2935.0
Aug21,Other,Lack of family and/or community support,2021-08-31,4423.0,5536.0,3225.0,1569.0,523.0,739.0,565.0,471.0,17043.0
Aug21,Other,Other,2021-08-31,6945.0,9428.0,4499.0,2584.0,1362.0,1119.0,887.0,955.0,27760.0
Aug21,Other,Other (not elsewhere classified),2021-08-31,1538.0,2001.0,1002.0,700.0,168.0,149.0,239.0,362.0,6157.0
Aug21,Other,Transition from custodial arrangements,2021-08-31,520.0,1391.0,166.0,109.0,207.0,105.0,46.0,55.0,2598.0
Aug21,Other,Transition from foster care and child safety residential placements,2021-08-31,88.0,171.0,89.0,35.0,12.0,5.0,9.0,34.0,443.0
Aug21,Other,Transition from other care arrangements,2021-08-31,266.0,318.0,93.0,75.0,19.0,60.0,36.0,37.0,904.0
Aug21,Other,Unable to return home due to environmental reasons,2021-08-31,412.0,441.0,150.0,150.0,129.0,67.0,68.0,27.0,1444.0
Aug21,Total,Total clients,2021-08-31,24055.0,34152.0,13812.0,6874.0,6125.0,2728.0,1836.0,3407.0,92838.0
Aug22,Accommodation,Accommodation,2022-08-31,12649.0,15991.0,8916.0,2952.0,5021.0,1982.0,1215.0,1193.0,49839.0
Aug22,Accommodation,Housing crisis (e.g. eviction),2022-08-31,8478.0,9904.0,5987.0,1588.0,3692.0,1088.0,748.0,471.0,31919.0
Aug22,Accommodation,Inadequate or inappropriate dwelling conditions,2022-08-31,4691.0,8227.0,4262.0,1656.0,1271.0,1051.0,641.0,735.0,22510.0
Aug22,Accommodation,Previous accommodation ended,2022-08-31,3133.0,4740.0,2492.0,961.0,346.0,844.0,354.0,218.0,13075.0
Aug22,Covid,Covid-19,2022-08-31,212.0,1315.0,56.0,24.0,16.0,0.0,33.0,6.0,1662.0
Aug22,Financial,Employment difficulties,2022-08-31,1046.0,1516.0,485.0,364.0,153.0,50.0,134.0,125.0,3871.0
Aug22,Financial,Financial,2022-08-31,10580.0,15618.0,7673.0,2729.0,1734.0,1273.0,1220.0,800.0,41579.0
Aug22,Financial,Financial difficulties,2022-08-31,7154.0,11771.0,5347.0,1883.0,796.0,677.0,816.0,511.0,28932.0
Aug22,Financial,Housing affordability stress,2022-08-31,7043.0,9874.0,5159.0,1644.0,700.0,1052.0,852.0,527.0,26841.0
Aug22,Financial,Problematic gambling,2022-08-31,70.0,52.0,32.0,4.0,10.0,2.0,7.0,14.0,191.0
Aug22,Financial,Unemployment,2022-08-31,2250.0,3378.0,1328.0,843.0,575.0,158.0,295.0,225.0,9045.0
Aug22,Health,Health,2022-08-31,5465.0,7480.0,2871.0,1675.0,1644.0,954.0,689.0,331.0,21089.0
Aug22,Health,Medical issues,2022-08-31,1634.0,2593.0,1168.0,558.0,580.0,358.0,220.0,139.0,7248.0
Aug22,Health,Mental health issues,2022-08-31,4374.0,5630.0,2044.0,1025.0,1194.0,740.0,513.0,110.0,15618.0
Aug22,Health,Problematic alcohol use,2022-08-31,471.0,700.0,279.0,342.0,150.0,76.0,67.0,115.0,2199.0
Aug22,Health,Problematic drug or substance use,2022-08-31,1128.0,2196.0,470.0,420.0,319.0,110.0,170.0,62.0,4873.0
Aug22,Interpersonal,Family and domestic violence,2022-08-31,7512.0,13157.0,3573.0,2996.0,1328.0,527.0,679.0,983.0,30687.0
Aug22,Interpersonal,Interpersonal relationships,2022-08-31,11037.0,16553.0,5420.0,3983.0,2070.0,1173.0,1059.0,1295.0,42505.0
Aug22,Interpersonal,Non-family violence,2022-08-31,419.0,630.0,237.0,120.0,33.0,103.0,56.0,43.0,1641.0
Aug22,Interpersonal,Relationship/family breakdown,2022-08-31,5379.0,5471.0,2441.0,1364.0,738.0,653.0,738.0,222.0,16992.0
Aug22,Interpersonal,Sexual abuse,2022-08-31,349.0,571.0,168.0,217.0,76.0,48.0,41.0,19.0,1488.0
Aug22,Interpersonal,Time out from family/other situation,2022-08-31,2152.0,2161.0,1183.0,788.0,88.0,391.0,246.0,325.0,7332.0
Aug22,Not stated,Not stated,2022-08-31,263.0,268.0,21.0,17.0,0.0,25.0,6.0,422.0,1013.0
Aug22,Other,Discrimination including racial discrimination,2022-08-31,93.0,128.0,67.0,24.0,40.0,5.0,23.0,3.0,383.0
Aug22,Other,Disengagement with school or other education and training,2022-08-31,559.0,326.0,156.0,89.0,304.0,13.0,14.0,31.0,1492.0
Aug22,Other,Itinerant,2022-08-31,660.0,883.0,341.0,334.0,328.0,146.0,39.0,75.0,2806.0
Aug22,Other,Lack of family and/or community support,2022-08-31,4363.0,5163.0,3008.0,1242.0,553.0,716.0,462.0,455.0,15953.0
Aug22,Other,Other,2022-08-31,6889.0,8992.0,4361.0,2248.0,1446.0,1120.0,823.0,877.0,26743.0
Aug22,Other,Other (not elsewhere classified),2022-08-31,1375.0,2075.0,1127.0,645.0,160.0,207.0,225.0,302.0,6116.0
Aug22,Other,Transition from custodial arrangements,2022-08-31,495.0,1391.0,186.0,85.0,223.0,82.0,62.0,49.0,2573.0
Aug22,Other,Transition from foster care and child safety residential placements,2022-08-31,69.0,158.0,62.0,26.0,12.0,13.0,19.0,39.0,398.0
Aug22,Other,Transition from other care arrangements,2022-08-31,239.0,337.0,115.0,55.0,22.0,64.0,48.0,20.0,900.0
Aug22,Other,Unable to return home due to environmental reasons,2022-08-31,475.0,375.0,184.0,113.0,106.0,72.0,88.0,31.0,1444.0
Aug22,Total,Total clients,2022-08-31,23507.0,32677.0,14216.0,6886.0,6985.0,2781.0,2009.0,3233.0,92072.0
Dec17,Accommodation,Accommodation,2017-12-31,12013.0,14912.0,6355.0,2211.0,3524.0,1597.0,986.0,1464.0,42977.0
Dec17,Accommodation,Housing crisis (e.g. eviction),2017-12-31,8543.0,10616.0,4381.0,1295.0,1958.0,1115.0,613.0,780.0,29253.0
Dec17,Accommodation,Inadequate or inappropriate dwelling conditions,2017-12-31,4435.0,6698.0,2931.0,1002.0,1452.0,683.0,461.0,836.0,18482.0
Dec17,Accommodation,Previous accommodation ended,2017-12-31,3469.0,3732.0,1709.0,683.0,342.0,659.0,339.0,207.0,11137.0
Dec17,Financial,Employment difficulties,2017-12-31,944.0,1154.0,388.0,242.0,181.0,59.0,74.0,109.0,3150.0
Dec17,Financial,Financial,2017-12-31,9953.0,12938.0,5279.0,2157.0,1531.0,962.0,800.0,925.0,34493.0
Dec17,Financial,Financial difficulties,2017-12-31,7234.0,10613.0,4095.0,1660.0,967.0,696.0,578.0,679.0,26492.0
Dec17,Financial,Housing affordability stress,2017-12-31,5735.0,6915.0,3260.0,1025.0,533.0,643.0,511.0,442.0,19049.0
Dec17,Financial,Problematic gambling,2017-12-31,75.0,74.0,20.0,7.0,16.0,8.0,4.0,5.0,209.0
Dec17,Financial,Unemployment,2017-12-31,2256.0,2262.0,1079.0,560.0,399.0,177.0,142.0,185.0,7053.0
Dec17,Health,Health,2017-12-31,5266.0,6250.0,2083.0,1114.0,1361.0,825.0,487.0,518.0,17879.0
Dec17,Health,Medical issues,2017-12-31,1637.0,2317.0,788.0,326.0,429.0,303.0,145.0,190.0,6133.0
Dec17,Health,Mental health issues,2017-12-31,3732.0,4409.0,1313.0,666.0,918.0,637.0,356.0,149.0,12168.0
Dec17,Health,Problematic alcohol use,2017-12-31,733.0,565.0,300.0,191.0,167.0,75.0,46.0,207.0,2282.0
Dec17,Health,Problematic drug or substance use,2017-12-31,1460.0,1532.0,452.0,410.0,332.0,132.0,121.0,89.0,4526.0
Dec17,Interpersonal,Family and domestic violence,2017-12-31,6395.0,12699.0,2788.0,2509.0,1811.0,469.0,465.0,930.0,28018.0
Dec17,Interpersonal,Interpersonal relationships,2017-12-31,9973.0,16263.0,4406.0,3364.0,2415.0,1044.0,783.0,1228.0,39408.0
Dec17,Interpersonal,Non-family violence,2017-12-31,467.0,514.0,138.0,88.0,46.0,89.0,46.0,44.0,1432.0
Dec17,Interpersonal,Relationship/family breakdown,2017-12-31,5408.0,5154.0,2048.0,1266.0,614.0,588.0,590.0,345.0,15996.0
