DATE,MONTH,SEX,CLIENT GROUP,NSW,VIC,QLD,WA,SA,TAS,ACT,NT,NATIONAL,NSW_POPULATION,VIC_POPULATION,QLD_POPULATION,WA_POPULATION,SA_POPULATION,TAS_POPULATION,ACT_POPULATION,NT_POPULATION,NATIONAL_POPULATION,NATIONAL_PER_10k,NSW_PER_10k,NSW_PROPORTION_OF_NATIONAL,NSW_PROPORTION_OF_NATIONAL_PER_10k,NSW_PROPORTION_OF_NATIONAL_POPULATION,NSW_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,VIC_PER_10k,VIC_PROPORTION_OF_NATIONAL,VIC_PROPORTION_OF_NATIONAL_PER_10k,VIC_PROPORTION_OF_NATIONAL_POPULATION,VIC_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,QLD_PER_10k,QLD_PROPORTION_OF_NATIONAL,QLD_PROPORTION_OF_NATIONAL_PER_10k,QLD_PROPORTION_OF_NATIONAL_POPULATION,QLD_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,WA_PER_10k,WA_PROPORTION_OF_NATIONAL,WA_PROPORTION_OF_NATIONAL_PER_10k,WA_PROPORTION_OF_NATIONAL_POPULATION,WA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,SA_PER_10k,SA_PROPORTION_OF_NATIONAL,SA_PROPORTION_OF_NATIONAL_PER_10k,SA_PROPORTION_OF_NATIONAL_POPULATION,SA_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,TAS_PER_10k,TAS_PROPORTION_OF_NATIONAL,TAS_PROPORTION_OF_NATIONAL_PER_10k,TAS_PROPORTION_OF_NATIONAL_POPULATION,TAS_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,ACT_PER_10k,ACT_PROPORTION_OF_NATIONAL,ACT_PROPORTION_OF_NATIONAL_PER_10k,ACT_PROPORTION_OF_NATIONAL_POPULATION,ACT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP,NT_PER_10k,NT_PROPORTION_OF_NATIONAL,NT_PROPORTION_OF_NATIONAL_PER_10k,NT_PROPORTION_OF_NATIONAL_POPULATION,NT_PROPORTION_OF_NATIONAL_COMPARED_TO_PROP_POP
2017-09-30,Sep17,Total,Number of indigenous clients,6245.0,2850.0,3648.0,2050.0,1588.0,289.0,252.0,2346.0,19229.0,7884752.0,6333514.0,4945129.0,2594138.0,1733055.0,529350.0,417964.0,247514.0,24690071.0,7.8,7.9,32.5,101.7,31.9,101.7,4.5,14.8,57.8,25.7,57.8,7.4,19.0,94.7,20.0,94.7,7.9,10.7,101.5,10.5,101.5,9.2,8.3,117.7,7.0,117.7,5.5,1.5,70.1,2.1,70.1,6.0,1.3,77.4,1.7,77.4,94.8,12.2,1217.0,1.0,1217.0
2017-09-30,Sep17,Total,Number of clients with a current mental health issue,6971.0,8012.0,2602.0,1403.0,1512.0,944.0,490.0,329.0,22222.0,7884752.0,6333514.0,4945129.0,2594138.0,1733055.0,529350.0,417964.0,247514.0,24690071.0,9.0,8.8,31.4,98.2,31.9,98.2,12.7,36.1,140.6,25.7,140.6,5.3,11.7,58.5,20.0,58.5,5.4,6.3,60.1,10.5,60.1,8.7,6.8,96.9,7.0,96.9,17.8,4.2,198.1,2.1,198.1,11.7,2.2,130.3,1.7,130.3,13.3,1.5,147.7,1.0,147.7
2017-09-30,Sep17,Male,Number of indigenous clients,2447.0,1038.0,1506.0,700.0,588.0,122.0,95.0,864.0,7351.0,3912293.0,3131735.0,2451354.0,1299493.0,856604.0,262154.0,206965.0,127867.0,12250963.0,6.0,6.3,33.3,104.2,31.9,104.2,3.3,14.1,55.2,25.6,55.2,6.1,20.5,102.4,20.0,102.4,5.4,9.5,89.8,10.6,89.8,6.9,8.0,114.4,7.0,114.4,4.7,1.7,77.6,2.1,77.6,4.6,1.3,76.5,1.7,76.5,67.6,11.8,1126.1,1.0,1126.1
2017-09-30,Sep17,Total,Number of clients who are at risk of homelessness,10569.0,13682.0,5047.0,3006.0,3399.0,923.0,740.0,1670.0,38958.0,7884752.0,6333514.0,4945129.0,2594138.0,1733055.0,529350.0,417964.0,247514.0,24690071.0,15.8,13.4,27.1,85.0,31.9,85.0,21.6,35.1,136.9,25.7,136.9,10.2,13.0,64.7,20.0,64.7,11.6,7.7,73.4,10.5,73.4,19.6,8.7,124.3,7.0,124.3,17.4,2.4,110.5,2.1,110.5,17.7,1.9,112.2,1.7,112.2,67.5,4.3,427.6,1.0,427.6
2017-09-30,Sep17,Male,Number of clients who have experienced family and domestic violence,1928.0,2327.0,820.0,475.0,350.0,116.0,128.0,253.0,6381.0,3912293.0,3131735.0,2451354.0,1299493.0,856604.0,262154.0,206965.0,127867.0,12250963.0,5.2,4.9,30.2,94.6,31.9,94.6,7.4,36.5,142.7,25.6,142.7,3.3,12.9,64.2,20.0,64.2,3.7,7.4,70.2,10.6,70.2,4.1,5.5,78.4,7.0,78.4,4.4,1.8,85.0,2.1,85.0,6.2,2.0,118.7,1.7,118.7,19.8,4.0,379.9,1.0,379.9
2017-09-30,Sep17,Female,Number of clients who are homeless,5637.0,7127.0,2979.0,1251.0,1475.0,602.0,437.0,465.0,19924.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,16.0,14.2,28.3,88.6,31.9,88.6,22.3,35.8,139.0,25.7,139.0,11.9,15.0,74.6,20.0,74.6,9.7,6.3,60.3,10.4,60.3,16.8,7.4,105.1,7.0,105.1,22.5,3.0,140.7,2.1,140.7,20.7,2.2,129.3,1.7,129.3,38.9,2.3,242.6,1.0,242.6
2017-09-30,Sep17,Female,Number of clients who are at risk of homelessness,6523.0,8934.0,3056.0,2112.0,2233.0,502.0,434.0,1060.0,24804.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,19.9,16.4,26.3,82.3,31.9,82.3,27.9,36.0,139.9,25.7,139.9,12.3,12.3,61.5,20.0,61.5,16.3,8.5,81.8,10.4,81.8,25.5,9.0,127.8,7.0,127.8,18.8,2.0,94.2,2.1,94.2,20.6,1.7,103.2,1.7,103.2,88.6,4.3,444.3,1.0,444.3
2017-09-30,Sep17,Female,Number of clients accommodated in short-term/emergency accommodation,1311.0,1491.0,1985.0,827.0,329.0,209.0,186.0,360.0,6689.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,5.4,3.3,19.6,61.4,31.9,61.4,4.7,22.3,86.6,25.7,86.6,8.0,29.7,148.0,20.0,148.0,6.4,12.4,118.8,10.4,118.8,3.8,4.9,69.8,7.0,69.8,7.8,3.1,145.5,2.1,145.5,8.8,2.8,163.9,1.7,163.9,30.1,5.4,559.5,1.0,559.5
2017-09-30,Sep17,Female,Number of clients financially assisted with payments for short term/emergency accommodation,129.0,777.0,92.0,33.0,60.0,41.0,8.0,9.0,1147.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,0.9,0.3,11.2,35.2,31.9,35.2,2.4,67.7,263.2,25.7,263.2,0.4,8.0,40.0,20.0,40.0,0.3,2.9,27.6,10.4,27.6,0.7,5.2,74.2,7.0,74.2,1.5,3.6,166.4,2.1,166.4,0.4,0.7,41.1,1.7,41.1,0.8,0.8,81.6,1.0,81.6
2017-09-30,Sep17,Female,Number of clients with problematic drug or alcohol issues,1022.0,973.0,372.0,365.0,203.0,79.0,87.0,155.0,3256.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,2.6,2.6,31.4,98.3,31.9,98.3,3.0,29.9,116.1,25.7,116.1,1.5,11.4,57.0,20.0,57.0,2.8,11.2,107.7,10.4,107.7,2.3,6.2,88.5,7.0,88.5,3.0,2.4,113.0,2.1,113.0,4.1,2.7,157.5,1.7,157.5,13.0,4.8,494.9,1.0,494.9
2017-09-30,Sep17,Female,Number of clients with a current mental health issue,4236.0,5101.0,1499.0,890.0,933.0,485.0,320.0,208.0,13647.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,11.0,10.7,31.0,97.2,31.9,97.2,15.9,37.4,145.2,25.7,145.2,6.0,11.0,54.8,20.0,54.8,6.9,6.5,62.7,10.4,62.7,10.6,6.8,97.0,7.0,97.0,18.2,3.6,165.4,2.1,165.4,15.2,2.3,138.2,1.7,138.2,17.4,1.5,158.5,1.0,158.5
2017-09-30,Sep17,Female,Number of clients who have experienced family and domestic violence,5376.0,10493.0,2218.0,1936.0,1642.0,419.0,365.0,723.0,23109.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,18.6,13.5,23.3,72.8,31.9,72.8,32.8,45.4,176.4,25.7,176.4,8.9,9.6,47.9,20.0,47.9,15.0,8.4,80.5,10.4,80.5,18.7,7.1,100.8,7.0,100.8,15.7,1.8,84.4,2.1,84.4,17.3,1.6,93.1,1.7,93.1,60.4,3.1,325.3,1.0,325.3
2017-09-30,Sep17,Female,Number of indigenous clients,3798.0,1812.0,2142.0,1350.0,1000.0,167.0,157.0,1482.0,11878.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,9.5,9.6,32.0,100.1,31.9,100.1,5.7,15.3,59.3,25.7,59.3,8.6,18.0,90.0,20.0,90.0,10.4,11.4,109.2,10.4,109.2,11.4,8.4,119.5,7.0,119.5,6.3,1.4,65.5,2.1,65.5,7.4,1.3,77.9,1.7,77.9,123.9,12.5,1297.2,1.0,1297.2
2017-09-30,Sep17,Female,Number of nights in short-term/emergency accommodation,24715.0,23107.0,39845.0,9187.0,6591.0,3665.0,4889.0,3095.0,115094.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,92.5,62.2,21.5,67.2,31.9,67.2,72.2,20.1,78.0,25.7,78.0,159.8,34.6,172.7,20.0,172.7,71.0,8.0,76.7,10.4,76.7,75.2,5.7,81.3,7.0,81.3,137.2,3.2,148.2,2.1,148.2,231.7,4.2,250.4,1.7,250.4,258.7,2.7,279.6,1.0,279.6
2017-10-31,Oct17,Female,Number of clients with a current mental health issue,4290.0,5273.0,1479.0,944.0,979.0,501.0,343.0,201.0,13986.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,11.2,10.8,30.7,96.0,31.9,96.0,16.5,37.7,146.5,25.7,146.5,5.9,10.6,52.7,20.0,52.7,7.3,6.7,64.9,10.4,64.9,11.2,7.0,99.3,7.0,99.3,18.8,3.6,166.8,2.1,166.8,16.3,2.5,144.6,1.7,144.6,16.8,1.4,149.4,1.0,149.4
2017-10-31,Oct17,Female,Number of clients who are homeless,5559.0,7290.0,2965.0,1349.0,1493.0,593.0,472.0,512.0,20174.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,16.2,14.0,27.6,86.3,31.9,86.3,22.8,36.1,140.4,25.7,140.4,11.9,14.7,73.3,20.0,73.3,10.4,6.7,64.2,10.4,64.2,17.0,7.4,105.0,7.0,105.0,22.2,2.9,136.8,2.1,136.8,22.4,2.3,137.9,1.7,137.9,42.8,2.5,263.9,1.0,263.9
2017-10-31,Oct17,Total,Number of nights in short-term/emergency accommodation,48034.0,41153.0,77724.0,16829.0,12499.0,6198.0,8208.0,5656.0,216301.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,173.9,120.9,22.2,69.5,31.9,69.5,128.5,19.0,73.9,25.7,73.9,311.7,35.9,179.2,20.0,179.2,130.0,7.8,74.8,10.4,74.8,142.6,5.8,82.0,7.0,82.0,232.0,2.9,133.4,2.1,133.4,389.0,3.8,223.7,1.7,223.7,472.7,2.6,271.9,1.0,271.9
2017-10-31,Oct17,Total,Number of clients financially assisted with payments for short term/emergency accommodation,172.0,1487.0,160.0,58.0,84.0,87.0,19.0,21.0,2086.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,1.7,0.4,8.2,25.8,31.9,25.8,4.6,71.3,276.9,25.7,276.9,0.6,7.7,38.3,20.0,38.3,0.4,2.8,26.7,10.4,26.7,1.0,4.0,57.2,7.0,57.2,3.3,4.2,194.2,2.1,194.2,0.9,0.9,53.7,1.7,53.7,1.8,1.0,104.7,1.0,104.7
2017-10-31,Oct17,Total,Number of clients with problematic drug or alcohol issues,2238.0,2234.0,905.0,724.0,531.0,247.0,159.0,283.0,7313.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,5.9,5.6,30.6,95.8,31.9,95.8,7.0,30.5,118.7,25.7,118.7,3.6,12.4,61.7,20.0,61.7,5.6,9.9,95.1,10.4,95.1,6.1,7.3,103.1,7.0,103.1,9.2,3.4,157.2,2.1,157.2,7.5,2.2,128.2,1.7,128.2,23.7,3.9,402.3,1.0,402.3
2017-10-31,Oct17,Male,Number of clients who are homeless,4427.0,5840.0,2656.0,1025.0,1131.0,607.0,345.0,406.0,16394.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,13.2,11.1,27.0,84.6,31.9,84.6,18.2,35.6,138.4,25.7,138.4,10.7,16.2,80.8,20.0,80.8,7.9,6.3,60.1,10.4,60.1,12.9,6.9,97.9,7.0,97.9,22.7,3.7,172.4,2.1,172.4,16.4,2.1,124.1,1.7,124.1,33.9,2.5,257.5,1.0,257.5
2017-10-31,Oct17,Total,Number of clients who have experienced family and domestic violence,7399.0,13184.0,3071.0,2648.0,2070.0,523.0,521.0,1073.0,30428.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,24.5,18.6,24.3,76.1,31.9,76.1,41.2,43.3,168.3,25.7,168.3,12.3,10.1,50.3,20.0,50.3,20.5,8.7,83.6,10.4,83.6,23.6,6.8,96.6,7.0,96.6,19.6,1.7,80.0,2.1,80.0,24.7,1.7,100.9,1.7,100.9,89.7,3.5,366.6,1.0,366.6
2017-10-31,Oct17,Total,Number of indigenous clients,6283.0,2968.0,3619.0,2207.0,1613.0,305.0,273.0,2495.0,19715.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,15.8,15.8,31.9,99.8,31.9,99.8,9.3,15.1,58.5,25.7,58.5,14.5,18.4,91.6,20.0,91.6,17.0,11.2,107.6,10.4,107.6,18.4,8.2,116.1,7.0,116.1,11.4,1.5,72.0,2.1,72.0,12.9,1.4,81.6,1.7,81.6,208.5,12.7,1315.7,1.0,1315.7
2017-10-31,Oct17,Male,Number of clients who are at risk of homelessness,4076.0,4968.0,2007.0,950.0,1150.0,402.0,307.0,669.0,14496.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,11.7,10.3,28.1,88.0,31.9,88.0,15.5,34.3,133.1,25.7,133.1,8.0,13.8,69.1,20.0,69.1,7.3,6.6,63.0,10.4,63.0,13.1,7.9,112.6,7.0,112.6,15.0,2.8,129.1,2.1,129.1,14.5,2.1,124.9,1.7,124.9,55.9,4.6,479.8,1.0,479.8
2017-10-31,Oct17,Male,Number of clients who have experienced family and domestic violence,1963.0,2339.0,870.0,554.0,376.0,106.0,134.0,272.0,6605.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,5.3,4.9,29.7,93.1,31.9,93.1,7.3,35.4,137.6,25.7,137.6,3.5,13.2,65.7,20.0,65.7,4.3,8.4,80.6,10.4,80.6,4.3,5.7,80.8,7.0,80.8,4.0,1.6,74.7,2.1,74.7,6.4,2.0,119.6,1.7,119.6,22.7,4.1,428.1,1.0,428.1
2017-10-31,Oct17,Male,Number of clients financially assisted with payments for short term/emergency accommodation,64.0,660.0,54.0,15.0,22.0,35.0,8.0,8.0,866.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,0.7,0.2,7.4,23.1,31.9,23.1,2.1,76.2,296.1,25.7,296.1,0.2,6.2,31.1,20.0,31.1,0.1,1.7,16.6,10.4,16.6,0.3,2.5,36.1,7.0,36.1,1.3,4.0,188.2,2.1,188.2,0.4,0.9,54.5,1.7,54.5,0.7,0.9,96.0,1.0,96.0
2017-10-31,Oct17,Male,Number of indigenous clients,2428.0,1079.0,1510.0,741.0,607.0,128.0,103.0,918.0,7504.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,6.0,6.1,32.4,101.3,31.9,101.3,3.4,14.4,55.9,25.7,55.9,6.1,20.1,100.4,20.0,100.4,5.7,9.9,94.9,10.4,94.9,6.9,8.1,114.8,7.0,114.8,4.8,1.7,79.4,2.1,79.4,4.9,1.4,80.9,1.7,80.9,76.7,12.2,1271.9,1.0,1271.9
2017-10-31,Oct17,Female,Number of clients financially assisted with payments for short term/emergency accommodation,108.0,827.0,106.0,43.0,62.0,52.0,11.0,13.0,1220.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,1.0,0.3,8.9,27.7,31.9,27.7,2.6,67.8,263.4,25.7,263.4,0.4,8.7,43.3,20.0,43.3,0.3,3.5,33.9,10.4,33.9,0.7,5.1,72.1,7.0,72.1,1.9,4.3,198.4,2.1,198.4,0.5,0.9,53.2,1.7,53.2,1.1,1.1,110.8,1.0,110.8
2017-10-31,Oct17,Female,Number of clients accommodated in short-term/emergency accommodation,1392.0,1565.0,2015.0,891.0,373.0,226.0,198.0,424.0,7071.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,5.7,3.5,19.7,61.6,31.9,61.6,4.9,22.1,86.0,25.7,86.0,8.1,28.5,142.1,20.0,142.1,6.9,12.6,121.1,10.4,121.1,4.3,5.3,74.9,7.0,74.9,8.5,3.2,148.8,2.1,148.8,9.4,2.8,165.1,1.7,165.1,35.4,6.0,623.4,1.0,623.4
2017-10-31,Oct17,Male,Number of clients with a current mental health issue,2742.0,3139.0,1123.0,503.0,569.0,441.0,169.0,146.0,8809.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,7.1,6.9,31.1,97.5,31.9,97.5,9.8,35.6,138.4,25.7,138.4,4.5,12.7,63.6,20.0,63.6,3.9,5.7,54.9,10.4,54.9,6.5,6.5,91.7,7.0,91.7,16.5,5.0,233.1,2.1,233.1,8.0,1.9,113.1,1.7,113.1,12.2,1.7,172.3,1.0,172.3
2017-10-31,Oct17,Male,Number of clients accommodated in short-term/emergency accommodation,1110.0,1272.0,1802.0,541.0,304.0,182.0,124.0,190.0,5512.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,4.4,2.8,20.1,63.1,31.9,63.1,4.0,23.1,89.7,25.7,89.7,7.2,32.7,163.1,20.0,163.1,4.2,9.8,94.3,10.4,94.3,3.5,5.5,78.3,7.0,78.3,6.8,3.3,153.7,2.1,153.7,5.9,2.2,132.6,1.7,132.6,15.9,3.4,358.4,1.0,358.4
2017-10-31,Oct17,Female,Number of clients with problematic drug or alcohol issues,1036.0,982.0,378.0,393.0,220.0,85.0,91.0,169.0,3350.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,2.7,2.6,30.9,96.8,31.9,96.8,3.1,29.3,113.9,25.7,113.9,1.5,11.3,56.3,20.0,56.3,3.0,11.7,112.7,10.4,112.7,2.5,6.6,93.2,7.0,93.2,3.2,2.5,118.1,2.1,118.1,4.3,2.7,160.1,1.7,160.1,14.1,5.0,524.5,1.0,524.5
2017-10-31,Oct17,Total,Number of clients accommodated in short-term/emergency accommodation,2502.0,2837.0,3817.0,1432.0,677.0,408.0,322.0,614.0,12583.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,10.1,6.3,19.9,62.3,31.9,62.3,8.9,22.5,87.6,25.7,87.6,15.3,30.3,151.3,20.0,151.3,11.1,11.4,109.3,10.4,109.3,7.7,5.4,76.4,7.0,76.4,15.3,3.2,151.0,2.1,151.0,15.3,2.6,150.9,1.7,150.9,51.3,4.9,507.3,1.0,507.3
2017-10-31,Oct17,Female,Number of clients who have experienced family and domestic violence,5436.0,10845.0,2201.0,2094.0,1694.0,417.0,387.0,801.0,23823.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,19.2,13.7,22.8,71.5,31.9,71.5,33.9,45.5,176.9,25.7,176.9,8.8,9.2,46.1,20.0,46.1,16.2,8.8,84.5,10.4,84.5,19.3,7.1,100.9,7.0,100.9,15.6,1.8,81.5,2.1,81.5,18.3,1.6,95.8,1.7,95.8,66.9,3.4,349.6,1.0,349.6
2017-10-31,Oct17,Female,Number of indigenous clients,3855.0,1889.0,2109.0,1466.0,1006.0,177.0,170.0,1577.0,12211.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,9.8,9.7,31.6,98.9,31.9,98.9,5.9,15.5,60.1,25.7,60.1,8.5,17.3,86.2,20.0,86.2,11.3,12.0,115.4,10.4,115.4,11.5,8.2,116.9,7.0,116.9,6.6,1.4,67.5,2.1,67.5,8.1,1.4,82.1,1.7,82.1,131.8,12.9,1342.7,1.0,1342.7
2017-10-31,Oct17,Female,Number of nights in short-term/emergency accommodation,26297.0,23820.0,41432.0,9758.0,7103.0,3543.0,5234.0,3272.0,120459.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,96.8,66.2,21.8,68.4,31.9,68.4,74.4,19.8,76.8,25.7,76.8,166.1,34.4,171.6,20.0,171.6,75.4,8.1,77.8,10.4,77.8,81.0,5.9,83.7,7.0,83.7,132.6,2.9,136.9,2.1,136.9,248.1,4.3,256.2,1.7,256.2,273.5,2.7,282.4,1.0,282.4
2017-10-31,Oct17,Male,Number of clients with problematic drug or alcohol issues,1202.0,1252.0,527.0,331.0,311.0,162.0,68.0,114.0,3963.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,3.2,3.0,30.3,95.0,31.9,95.0,3.9,31.6,122.7,25.7,122.7,2.1,13.3,66.3,20.0,66.3,2.6,8.4,80.2,10.4,80.2,3.5,7.8,111.4,7.0,111.4,6.1,4.1,190.3,2.1,190.3,3.2,1.7,101.2,1.7,101.2,9.5,2.9,299.1,1.0,299.1
2017-10-31,Oct17,Total,Number of clients who are at risk of homelessness,10819.0,14392.0,4958.0,3168.0,3355.0,942.0,754.0,1831.0,40126.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,32.3,27.2,27.0,84.4,31.9,84.4,45.0,35.9,139.3,25.7,139.3,19.9,12.4,61.6,20.0,61.6,24.5,7.9,75.9,10.4,75.9,38.3,8.4,118.7,7.0,118.7,35.3,2.3,109.3,2.1,109.3,35.7,1.9,110.8,1.7,110.8,153.0,4.6,474.4,1.0,474.4
2017-10-31,Oct17,Female,Number of clients who are at risk of homelessness,6743.0,9424.0,2951.0,2218.0,2205.0,540.0,447.0,1162.0,25630.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,20.6,17.0,26.3,82.4,31.9,82.4,29.4,36.8,142.9,25.7,142.9,11.8,11.5,57.4,20.0,57.4,17.1,8.7,83.1,10.4,83.1,25.2,8.6,122.1,7.0,122.1,20.2,2.1,98.1,2.1,98.1,21.2,1.7,102.8,1.7,102.8,97.1,4.5,471.4,1.0,471.4
2017-10-31,Oct17,Total,Number of clients with a current mental health issue,7032.0,8412.0,2602.0,1447.0,1548.0,942.0,512.0,347.0,22795.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,18.3,17.7,30.8,96.6,31.9,96.6,26.3,36.9,143.4,25.7,143.4,10.4,11.4,56.9,20.0,56.9,11.2,6.3,61.0,10.4,61.0,17.7,6.8,96.4,7.0,96.4,35.3,4.1,192.4,2.1,192.4,24.3,2.2,132.4,1.7,132.4,29.0,1.5,158.3,1.0,158.3
2017-10-31,Oct17,Total,Number of clients who are homeless,9986.0,13130.0,5621.0,2374.0,2624.0,1200.0,817.0,918.0,36568.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,29.4,25.1,27.3,85.5,31.9,85.5,41.0,35.9,139.5,25.7,139.5,22.5,15.4,76.7,20.0,76.7,18.3,6.5,62.4,10.4,62.4,29.9,7.2,101.8,7.0,101.8,44.9,3.3,152.8,2.1,152.8,38.7,2.2,131.7,1.7,131.7,76.7,2.5,261.0,1.0,261.0
2017-10-31,Oct17,Male,Number of nights in short-term/emergency accommodation,21737.0,17333.0,36292.0,7071.0,5396.0,2655.0,2974.0,2384.0,95842.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,77.0,54.7,22.7,71.0,31.9,71.0,54.1,18.1,70.3,25.7,70.3,145.5,37.9,188.9,20.0,188.9,54.6,7.4,70.9,10.4,70.9,61.6,5.6,79.9,7.0,79.9,99.4,2.8,129.0,2.1,129.0,140.9,3.1,182.9,1.7,182.9,199.3,2.5,258.6,1.0,258.6
2017-11-30,Nov17,Male,Number of clients who have experienced family and domestic violence,2004.0,2451.0,885.0,529.0,366.0,113.0,129.0,279.0,6742.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,5.4,5.0,29.7,93.1,31.9,93.1,7.7,36.4,141.2,25.7,141.2,3.5,13.1,65.5,20.0,65.5,4.1,7.8,75.4,10.4,75.4,4.2,5.4,77.0,7.0,77.0,4.2,1.7,78.0,2.1,78.0,6.1,1.9,112.8,1.7,112.8,23.3,4.1,430.2,1.0,430.2
2017-11-30,Nov17,Total,Number of clients with a current mental health issue,7141.0,8530.0,2621.0,1439.0,1601.0,991.0,538.0,338.0,23146.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,18.6,18.0,30.9,96.6,31.9,96.6,26.6,36.9,143.2,25.7,143.2,10.5,11.3,56.5,20.0,56.5,11.1,6.2,59.7,10.4,59.7,18.3,6.9,98.2,7.0,98.2,37.1,4.3,199.3,2.1,199.3,25.5,2.3,137.0,1.7,137.0,28.2,1.5,151.8,1.0,151.8
2017-11-30,Nov17,Male,Number of clients accommodated in short-term/emergency accommodation,1113.0,1297.0,1822.0,524.0,297.0,193.0,117.0,173.0,5522.0,3972459.0,3201779.0,2493775.0,1294645.0,876451.0,267196.0,210999.0,119647.0,12439108.0,4.4,2.8,20.2,63.1,31.9,63.1,4.1,23.5,91.3,25.7,91.3,7.3,33.0,164.6,20.0,164.6,4.0,9.5,91.2,10.4,91.2,3.4,5.4,76.3,7.0,76.3,7.2,3.5,162.7,2.1,162.7,5.5,2.1,124.9,1.7,124.9,14.5,3.1,325.7,1.0,325.7
